Source,Target,Weight
PIP/PRINCE GOFERN,SASQUATCH/WALTER LAN,9
PIP/PRINCE GOFERN,"HUDSON, HEATHER",9
PIP/PRINCE GOFERN,STRONG GUY/GUIDO CAR,9
PIP/PRINCE GOFERN,THANOS,26
PIP/PRINCE GOFERN,FIRELORD/PYREUS KRIL,6
DR. DOOM/VICTOR VON,PIP/PRINCE GOFERN,10
LIVING LIGHTNING/MIG,PIP/PRINCE GOFERN,7
STARFOX/EROS,PIP/PRINCE GOFERN,7
SHAMAN/MICHAEL TWOYO,PIP/PRINCE GOFERN,6
GAMORA,STRONG GUY/GUIDO CAR,11
GAMORA,BLACK KNIGHT V/DANE,5
GAMORA,PHARAOH RAMA-TUT,5
"HUDSON, HEATHER",GAMORA,12
THANOS,GAMORA,27
CAPTAIN MARVEL/CAPTA,GAMORA,5
WILD CHILD/KYLE GIBN,GAMORA,5
PUCK/EUGENE MILTON J,GAMORA,5
THANOS DOPPELGANGER,GAMORA,8
GAMBIT/REMY LEBEAU,GAMORA,5
DR. DOOM/VICTOR VON,GAMORA,6
NOVA II/FRANKIE RAYE,GAMORA,10
AURORA/JEANNE-MARIE,GAMORA,5
LIVING LIGHTNING/MIG,GAMORA,8
NORTHSTAR/JEAN-PAUL,GAMORA,5
SASQUATCH/WALTER LAN,GAMORA,12
QUASAR III/WENDELL V,GAMORA,9
"HARKNESS, AGATHA",GAMORA,7
MAGUS,GAMORA,15
SHAMAN/MICHAEL TWOYO,GAMORA,8
DR. DOOM/VICTOR VON,FIRELORD/PYREUS KRIL,6
DR. DOOM/VICTOR VON,MEDUSA/MEDUSALITH AM,20
DR. DOOM/VICTOR VON,MS. MARVEL II/SHARON,13
DR. DOOM/VICTOR VON,STARFOX/EROS,7
DR. DOOM/VICTOR VON,NIGHTCRAWLER/KURT WA,18
DR. DOOM/VICTOR VON,ABSORBING MAN/CARL C,13
DR. DOOM/VICTOR VON,SHAMAN/MICHAEL TWOYO,5
DR. DOOM/VICTOR VON,LIZARD/DR. CURTIS CO,12
DR. DOOM/VICTOR VON,BULLDOZER/HENRY CAMP,11
DR. DOOM/VICTOR VON,PILEDRIVER II/BRIAN,12
DR. DOOM/VICTOR VON,TITANIA II/MARY SKEE,9
DR. DOOM/VICTOR VON,WRECKER III/DIRK GAR,12
DR. DOOM/VICTOR VON,LOCKHEED,7
DR. DOOM/VICTOR VON,MANDARIN,6
DR. DOOM/VICTOR VON,FALCON/SAM WILSON,7
DR. DOOM/VICTOR VON,KLAW/ULYSSES KLAW,11
DR. DOOM/VICTOR VON,CAPTAIN MARVEL II/MO,14
DR. DOOM/VICTOR VON,DAGGER/TANDY BOWEN,7
DR. DOOM/VICTOR VON,USAGENT/CAPTAIN JOHN,6
DR. DOOM/VICTOR VON,NOVA II/FRANKIE RAYE,5
DR. DOOM/VICTOR VON,GAMBIT/REMY LEBEAU,5
DR. DOOM/VICTOR VON,LIVING LIGHTNING/MIG,5
DR. DOOM/VICTOR VON,NORTHSTAR/JEAN-PAUL,5
DR. DOOM/VICTOR VON,AURORA/JEANNE-MARIE,5
DR. DOOM/VICTOR VON,BLACK KNIGHT V/DANE,6
DR. DOOM/VICTOR VON,"HUDSON, HEATHER",7
DR. DOOM/VICTOR VON,THANOS,13
DR. DOOM/VICTOR VON,THANOS DOPPELGANGER,5
DR. DOOM/VICTOR VON,STRONG GUY/GUIDO CAR,5
DR. DOOM/VICTOR VON,MAGUS,5
DR. DOOM/VICTOR VON,PUCK/EUGENE MILTON J,6
DR. DOOM/VICTOR VON,PHARAOH RAMA-TUT,17
DR. DOOM/VICTOR VON,VOLCANA/MARSHA ROSEN,11
DR. DOOM/VICTOR VON,"HARKNESS, AGATHA",6
DR. DOOM/VICTOR VON,ATTUMA,8
DR. DOOM/VICTOR VON,SHADOWCAT/KATHERINE,7
CLOAK/TYRONE JOHNSON,DR. DOOM/VICTOR VON,8
"DUGAN, TIMOTHY ALOYI",DR. DOOM/VICTOR VON,7
WILD CHILD/KYLE GIBN,DR. DOOM/VICTOR VON,5
QUASAR III/WENDELL V,DR. DOOM/VICTOR VON,12
HUMAN TORCH ANDROID/,DR. DOOM/VICTOR VON,5
BEETLE/ABNER RONALD,DR. DOOM/VICTOR VON,5
MEPHISTO,DR. DOOM/VICTOR VON,8
LYJA LAZERFIST [SKRU,DR. DOOM/VICTOR VON,21
RED SKULL/JOHANN SCH,DR. DOOM/VICTOR VON,11
WIZARD/BENTLEY WITTM,DR. DOOM/VICTOR VON,11
PUPPET MASTER/PHILLI,DR. DOOM/VICTOR VON,8
"FURY, COL. NICHOLAS",DR. DOOM/VICTOR VON,12
SASQUATCH/WALTER LAN,DR. DOOM/VICTOR VON,8
ANT-MAN II/SCOTT HAR,DR. DOOM/VICTOR VON,8
HELA [ASGARDIAN],SIF,37
HELA [ASGARDIAN],RICTOR/JULIO ESTEBAN,9
HELA [ASGARDIAN],SKIDS/SALLY BLEVINS,5
HELA [ASGARDIAN],"KINCAID, DR. JANE FO",11
BETA RAY BILL,HELA [ASGARDIAN],8
MEPHISTO,HELA [ASGARDIAN],5
HIGH EVOLUTIONARY/HE,HELA [ASGARDIAN],5
BOOMER/TABITHA SMITH,HELA [ASGARDIAN],10
FIREFIST/RUSTY COLLI,HELA [ASGARDIAN],7
BALDER [ASGARDIAN],HELA [ASGARDIAN],37
FIRELORD/PYREUS KRIL,BLACK KNIGHT V/DANE,7
FIRELORD/PYREUS KRIL,STARFOX/EROS,17
FIRELORD/PYREUS KRIL,BALDER [ASGARDIAN],5
FIRELORD/PYREUS KRIL,NOVA II/FRANKIE RAYE,7
FIRELORD/PYREUS KRIL,THANOS,10
FIRELORD/PYREUS KRIL,CAPTAIN MARVEL II/MO,5
MEPHISTO,FIRELORD/PYREUS KRIL,5
SIF,FIRELORD/PYREUS KRIL,6
QUASAR III/WENDELL V,FIRELORD/PYREUS KRIL,7
THANOS,ZABU,9
THANOS,MEPHISTO,14
THANOS,GAMBIT/REMY LEBEAU,5
THANOS,PUCK/EUGENE MILTON J,5
THANOS,PHARAOH RAMA-TUT,5
THANOS,WILD CHILD/KYLE GIBN,5
THANOS,STRONG GUY/GUIDO CAR,11
STARFOX/EROS,THANOS,18
MANTIS/? BRANDT,THANOS,5
KA-ZAR/KEVIN PLUNDER,THANOS,10
BLACK KNIGHT V/DANE,THANOS,7
MAGUS,THANOS,14
QUASAR III/WENDELL V,THANOS,18
NOVA II/FRANKIE RAYE,THANOS,10
CAPTAIN MARVEL/CAPTA,THANOS,13
"JONES, RICHARD MILHO",THANOS,14
AURORA/JEANNE-MARIE,THANOS,5
LIVING LIGHTNING/MIG,THANOS,8
NORTHSTAR/JEAN-PAUL,THANOS,5
"HUDSON, HEATHER",THANOS,12
SASQUATCH/WALTER LAN,THANOS,12
"HARKNESS, AGATHA",THANOS,7
THANOS DOPPELGANGER,THANOS,9
SHAMAN/MICHAEL TWOYO,THANOS,9
MEPHISTO,"AUSTIN, SUSAN",7
STARFOX/EROS,MEPHISTO,7
SIF,MEPHISTO,12
QUASAR III/WENDELL V,MEPHISTO,5
BALDER [ASGARDIAN],MEPHISTO,11
CLOAK/TYRONE JOHNSON,MEPHISTO,6
HELLSTORM/DAIMON HEL,MEPHISTO,6
"LUBENSKI, NATE","KATZENBERG, NICK",5
"LUBENSKI, NATE","CUSHING, KATE",10
"LUBENSKI, NATE","LEEDS, NED",5
"MERCADO, JOY","LUBENSKI, NATE",7
LIZARD/DR. CURTIS CO,VOLCANA/MARSHA ROSEN,8
LIZARD/DR. CURTIS CO,WRECKER III/DIRK GAR,11
LIZARD/DR. CURTIS CO,BULLDOZER/HENRY CAMP,10
LIZARD/DR. CURTIS CO,PILEDRIVER II/BRIAN,11
LIZARD/DR. CURTIS CO,TITANIA II/MARY SKEE,8
LIZARD/DR. CURTIS CO,CAPTAIN MARVEL II/MO,13
LIZARD/DR. CURTIS CO,"ROBERTSON, RANDY",5
LIZARD/DR. CURTIS CO,PHARAOH RAMA-TUT,5
LIZARD/DR. CURTIS CO,KLAW/ULYSSES KLAW,7
ABSORBING MAN/CARL C,LIZARD/DR. CURTIS CO,12
NIGHTCRAWLER/KURT WA,LIZARD/DR. CURTIS CO,11
MS. MARVEL II/SHARON,PUPPET MASTER/PHILLI,5
LYJA LAZERFIST [SKRU,PUPPET MASTER/PHILLI,11
"HARKNESS, AGATHA",PUPPET MASTER/PHILLI,5
BANSHEE/SEAN CASSIDY,CORSAIR,11
BANSHEE/SEAN CASSIDY,GUARDIAN/JAMES MACDO,5
BANSHEE/SEAN CASSIDY,GAMBIT/REMY LEBEAU,30
BANSHEE/SEAN CASSIDY,SKIN/ANGELO ESPINOSA,66
BANSHEE/SEAN CASSIDY,DAYTRIPPER/AMANDA SE,12
BANSHEE/SEAN CASSIDY,WHITE QUEEN/EMMA FRO,71
BANSHEE/SEAN CASSIDY,BLACK KING/SEBASTIAN,6
BANSHEE/SEAN CASSIDY,"MADDICKS, ARTHUR ART",20
BANSHEE/SEAN CASSIDY,LEECH,19
BANSHEE/SEAN CASSIDY,STRONG GUY/GUIDO CAR,7
BANSHEE/SEAN CASSIDY,"FURY, COL. NICHOLAS",6
BANSHEE/SEAN CASSIDY,SIRYN/THERESA ROURKE,13
SASQUATCH/WALTER LAN,BANSHEE/SEAN CASSIDY,5
LEGION II/DAVID HALL,BANSHEE/SEAN CASSIDY,9
FORGE,BANSHEE/SEAN CASSIDY,37
"MACTAGGERT, MOIRA KI",BANSHEE/SEAN CASSIDY,61
LILANDRA NERAMANI [S,BANSHEE/SEAN CASSIDY,23
SABRETOOTH/VICTOR CR,BANSHEE/SEAN CASSIDY,5
BOOMER/TABITHA SMITH,BANSHEE/SEAN CASSIDY,15
"HUNTER, STEVIE",BANSHEE/SEAN CASSIDY,7
"HODGE, CAMERON",BANSHEE/SEAN CASSIDY,7
RICTOR/JULIO ESTEBAN,BANSHEE/SEAN CASSIDY,9
MAM'SELLE HEPZIBAH,BANSHEE/SEAN CASSIDY,7
MARROW/SARAH,BANSHEE/SEAN CASSIDY,6
CH'OD,BANSHEE/SEAN CASSIDY,9
RAZA LONGKNIFE,BANSHEE/SEAN CASSIDY,9
"WING, COLLEEN",BANSHEE/SEAN CASSIDY,7
"KNIGHT, MISTY",BANSHEE/SEAN CASSIDY,12
NIGHTCRAWLER/KURT WA,BANSHEE/SEAN CASSIDY,77
SUNFIRE/SHIRO YOSHID,BANSHEE/SEAN CASSIDY,6
HUSK/PAIGE GUTHRIE,BANSHEE/SEAN CASSIDY,62
MULTIPLE MAN/JAMES A,BANSHEE/SEAN CASSIDY,11
CALLISTO,BANSHEE/SEAN CASSIDY,14
SHADOWCAT/KATHERINE,BANSHEE/SEAN CASSIDY,9
THUNDERBIRD II/JAMES,BANSHEE/SEAN CASSIDY,7
BISHOP /,BANSHEE/SEAN CASSIDY,9
HUMAN TORCH ANDROID/,PHARAOH RAMA-TUT,10
HUMAN TORCH ANDROID/,QUASAR III/WENDELL V,9
HUMAN TORCH ANDROID/,"KINCAID, DR. JANE FO",5
HUMAN TORCH ANDROID/,IRON FIST/DANIEL RAN,20
HUMAN TORCH ANDROID/,THENA,11
HUMAN TORCH ANDROID/,RED SKULL/JOHANN SCH,5
SERSI/SYLVIA,HUMAN TORCH ANDROID/,10
"HARKNESS, AGATHA",HUMAN TORCH ANDROID/,6
GHAUR [DEVIANT],HUMAN TORCH ANDROID/,6
BLACK KNIGHT V/DANE,HUMAN TORCH ANDROID/,16
USAGENT/CAPTAIN JOHN,HUMAN TORCH ANDROID/,11
"WING, COLLEEN",HUMAN TORCH ANDROID/,8
"KNIGHT, MISTY",HUMAN TORCH ANDROID/,9
ANT-MAN II/SCOTT HAR,HUMAN TORCH ANDROID/,10
RED SKULL/JOHANN SCH,NOMAD III/JACK MONRO,9
RED SKULL/JOHANN SCH,"ROSENTHAL, BERNIE",11
RED SKULL/JOHANN SCH,"DE LA FONTAINE, CONT",5
RED SKULL/JOHANN SCH,"CARTER, PEGGY",8
RED SKULL/JOHANN SCH,"JAMESON, COL. JOHN",8
RED SKULL/JOHANN SCH,REDWING,12
RED SKULL/JOHANN SCH,MANDARIN,6
RED SKULL/JOHANN SCH,DIAMONDBACK II/RACHE,16
"JONES, GABE",RED SKULL/JOHANN SCH,5
CITIZEN V II/HELMUT,RED SKULL/JOHANN SCH,7
"FURY, COL. NICHOLAS",RED SKULL/JOHANN SCH,25
WIZARD/BENTLEY WITTM,RED SKULL/JOHANN SCH,7
"DUGAN, TIMOTHY ALOYI",RED SKULL/JOHANN SCH,10
FALCON/SAM WILSON,RED SKULL/JOHANN SCH,27
CAPTAIN BRITAIN/BRIA,RED SKULL/JOHANN SCH,12
MOLE MAN/HARVEY RUPE,LYJA LAZERFIST [SKRU,5
MOLE MAN/HARVEY RUPE,"JONES, RICHARD MILHO",8
MS. MARVEL II/SHARON,MOLE MAN/HARVEY RUPE,5
MAKKARI/MIKE KHARY/I,GHAUR [DEVIANT],9
MAKKARI/MIKE KHARY/I,FORGOTTEN ONE/GILGAM,15
MAKKARI/MIKE KHARY/I,HYPERION,9
MAKKARI/MIKE KHARY/I,THENA,34
MAKKARI/MIKE KHARY/I,IKARIS/IKE HARRIS [E,39
MAKKARI/MIKE KHARY/I,SERSI/SYLVIA,39
MAKKARI/MIKE KHARY/I,SIF,6
MAKKARI/MIKE KHARY/I,QUASAR III/WENDELL V,24
MAKKARI/MIKE KHARY/I,WHIZZER II/STANLEY S,9
JACK OF HEARTS/JACK,MAKKARI/MIKE KHARY/I,5
DR. SPECTRUM/JOSEPH,MAKKARI/MIKE KHARY/I,9
DAGGER/TANDY BOWEN,CLOAK/TYRONE JOHNSON,97
DAGGER/TANDY BOWEN,DARKHAWK/CHRIS POWEL,6
STARFOX/EROS,USAGENT/CAPTAIN JOHN,10
STARFOX/EROS,"FURY, COL. NICHOLAS",6
STARFOX/EROS,FALCON/SAM WILSON,10
STARFOX/EROS,LILANDRA NERAMANI [S,8
STARFOX/EROS,SPIDER-WOMAN/JESSICA,5
STARFOX/EROS,DEMOLITION MAN/DENNI,5
STARFOX/EROS,LIVING LIGHTNING/MIG,11
STARFOX/EROS,NIGHTCRAWLER/KURT WA,5
STARFOX/EROS,"GYRICH, HENRY PETER",6
STARFOX/EROS,CAPTAIN MARVEL II/MO,65
STARFOX/EROS,"ROSENTHAL, BERNIE",7
NOMAD III/JACK MONRO,STARFOX/EROS,5
CAPTAIN MARVEL/CAPTA,STARFOX/EROS,14
SERSI/SYLVIA,STARFOX/EROS,18
BETA RAY BILL,STARFOX/EROS,7
SIF,STARFOX/EROS,6
"JONES, RICHARD MILHO",STARFOX/EROS,17
BLACK KNIGHT V/DANE,STARFOX/EROS,24
BINARY/CAROL DANVERS,STARFOX/EROS,8
"LE FEY, MORGAN",STARFOX/EROS,5
"O'BRIEN, MICHAEL",STARFOX/EROS,5
MOONSTONE II/KARLA S,STARFOX/EROS,5
JACK OF HEARTS/JACK,STARFOX/EROS,6
QUASAR III/WENDELL V,STARFOX/EROS,27
MANDARIN,"FURY, COL. NICHOLAS",7
MANDARIN,"O'BRIEN, MICHAEL",5
MANDARIN,USAGENT/CAPTAIN JOHN,7
SUNFIRE/SHIRO YOSHID,MANDARIN,5
WIZARD/BENTLEY WITTM,MANDARIN,6
SIF,BETA RAY BILL,31
SIF,BLACK KNIGHT V/DANE,6
SIF,THENA,7
SIF,IKARIS/IKE HARRIS [E,7
SIF,CAPTAIN MARVEL II/MO,5
SIF,HIGH EVOLUTIONARY/HE,15
SIF,"KINCAID, DR. JANE FO",36
WRECKER III/DIRK GAR,SIF,7
SERSI/SYLVIA,SIF,7
ULIK,SIF,21
BALDER [ASGARDIAN],SIF,164
ZEUS,SIF,10
"AUSTIN, SUSAN",SIF,8
ABSORBING MAN/CARL C,SIF,7
"KINCAID, DR. JANE FO",BETA RAY BILL,10
"KINCAID, DR. JANE FO",ABSORBING MAN/CARL C,9
"KINCAID, DR. JANE FO",BALDER [ASGARDIAN],44
HIGH EVOLUTIONARY/HE,"KINCAID, DR. JANE FO",14
BLACK KNIGHT V/DANE,"KINCAID, DR. JANE FO",5
ULIK,"KINCAID, DR. JANE FO",7
"FURY, COL. NICHOLAS",QUASAR III/WENDELL V,9
"FURY, COL. NICHOLAS","CARTER, PEGGY",8
"FURY, COL. NICHOLAS","BRIDGE, GEORGE WASHI",9
"FURY, COL. NICHOLAS",MEDUSA/MEDUSALITH AM,8
"FURY, COL. NICHOLAS","O'BRIEN, MICHAEL",5
"FURY, COL. NICHOLAS","ROSENTHAL, BERNIE",8
"FURY, COL. NICHOLAS",SPIDER-WOMAN/JESSICA,5
"FURY, COL. NICHOLAS",KA-ZAR/KEVIN PLUNDER,11
"FURY, COL. NICHOLAS",ZABU,10
"FURY, COL. NICHOLAS","JONES, GABE",64
"FURY, COL. NICHOLAS",BINARY/CAROL DANVERS,10
"FURY, COL. NICHOLAS","MACTAGGERT, MOIRA KI",5
"FURY, COL. NICHOLAS",GAMBIT/REMY LEBEAU,12
"FURY, COL. NICHOLAS",FORGE,12
"FURY, COL. NICHOLAS","JONES, RICHARD MILHO",16
"FURY, COL. NICHOLAS",CAPTAIN MARVEL II/MO,5
"FURY, COL. NICHOLAS",MAD DOG/COLONEL BUZZ,14
"FURY, COL. NICHOLAS","DUGAN, TIMOTHY ALOYI",164
BLACK KNIGHT V/DANE,"FURY, COL. NICHOLAS",7
"GYRICH, HENRY PETER","FURY, COL. NICHOLAS",5
SHADOWCAT/KATHERINE,"FURY, COL. NICHOLAS",7
RAGE/ELVIN DARYL HAL,"FURY, COL. NICHOLAS",6
"DE LA FONTAINE, CONT","FURY, COL. NICHOLAS",70
FIXER II/PAUL NORBER,"FURY, COL. NICHOLAS",6
CAPTAIN MARVEL/CAPTA,"FURY, COL. NICHOLAS",8
CAPTAIN BRITAIN/BRIA,"FURY, COL. NICHOLAS",6
NIGHTCRAWLER/KURT WA,"FURY, COL. NICHOLAS",9
"NELSON, FRANKLIN FOG","FURY, COL. NICHOLAS",8
SABRETOOTH/VICTOR CR,"FURY, COL. NICHOLAS",5
REDWING,"FURY, COL. NICHOLAS",25
USAGENT/CAPTAIN JOHN,"FURY, COL. NICHOLAS",8
DOC SAMSON/DR. LEONA,"FURY, COL. NICHOLAS",9
FALCON/SAM WILSON,"FURY, COL. NICHOLAS",46
NOMAD III/JACK MONRO,"FURY, COL. NICHOLAS",6
"BRIDGE, GEORGE WASHI",RICTOR/JULIO ESTEBAN,5
"BRIDGE, GEORGE WASHI",POWER MAN/ERIK JOSTE,7
"BRIDGE, GEORGE WASHI","DUGAN, TIMOTHY ALOYI",5
THUNDERBIRD II/JAMES,"BRIDGE, GEORGE WASHI",9
FERAL/MARIA CALLASAN,"BRIDGE, GEORGE WASHI",8
BOOMER/TABITHA SMITH,"BRIDGE, GEORGE WASHI",9
SIRYN/THERESA ROURKE,"BRIDGE, GEORGE WASHI",7
SHATTERSTAR II/GAVEE,"BRIDGE, GEORGE WASHI",9
PHOENIX III/RACHEL S,"BRIDGE, GEORGE WASHI",5
DEADPOOL/JACK/WADE W,"BRIDGE, GEORGE WASHI",5
FIXER II/PAUL NORBER,"BRIDGE, GEORGE WASHI",10
CHARCOAL/CHARLIE BUR,"BRIDGE, GEORGE WASHI",5
CITIZEN V II/HELMUT,"BRIDGE, GEORGE WASHI",9
MOONSTONE II/KARLA S,"BRIDGE, GEORGE WASHI",11
BEETLE/ABNER RONALD,"BRIDGE, GEORGE WASHI",9
SCREAMING MIMI/MELIS,"BRIDGE, GEORGE WASHI",10
KLAW/ULYSSES KLAW,MS. MARVEL II/SHARON,8
KLAW/ULYSSES KLAW,SCREAMING MIMI/MELIS,9
KLAW/ULYSSES KLAW,TITANIA II/MARY SKEE,16
KLAW/ULYSSES KLAW,VOLCANA/MARSHA ROSEN,7
KLAW/ULYSSES KLAW,KA-ZAR/KEVIN PLUNDER,8
KLAW/ULYSSES KLAW,ZABU,8
KLAW/ULYSSES KLAW,MOONSTONE II/KARLA S,8
KLAW/ULYSSES KLAW,BEETLE/ABNER RONALD,5
WIZARD/BENTLEY WITTM,KLAW/ULYSSES KLAW,12
LYJA LAZERFIST [SKRU,KLAW/ULYSSES KLAW,5
POWER MAN/ERIK JOSTE,KLAW/ULYSSES KLAW,8
NIGHTCRAWLER/KURT WA,KLAW/ULYSSES KLAW,6
WRECKER III/DIRK GAR,KLAW/ULYSSES KLAW,7
PILEDRIVER II/BRIAN,KLAW/ULYSSES KLAW,7
ABSORBING MAN/CARL C,KLAW/ULYSSES KLAW,9
BULLDOZER/HENRY CAMP,KLAW/ULYSSES KLAW,6
CAPTAIN MARVEL II/MO,KLAW/ULYSSES KLAW,8
QUASAR III/WENDELL V,KLAW/ULYSSES KLAW,6
CHARCOAL/CHARLIE BUR,KLAW/ULYSSES KLAW,5
LYJA LAZERFIST [SKRU,WIZARD/BENTLEY WITTM,7
LYJA LAZERFIST [SKRU,MS. MARVEL II/SHARON,29
TITANIA II/MARY SKEE,LYJA LAZERFIST [SKRU,5
ANT-MAN II/SCOTT HAR,LYJA LAZERFIST [SKRU,26
MEDUSA/MEDUSALITH AM,LYJA LAZERFIST [SKRU,8
ANT-MAN II/SCOTT HAR,MAXIMUS [INHUMAN],5
ANT-MAN II/SCOTT HAR,BEETLE/ABNER RONALD,5
ANT-MAN II/SCOTT HAR,BLACK KNIGHT V/DANE,13
ANT-MAN II/SCOTT HAR,IRON FIST/DANIEL RAN,12
ANT-MAN II/SCOTT HAR,THENA,10
ANT-MAN II/SCOTT HAR,MOONSTONE II/KARLA S,7
ANT-MAN II/SCOTT HAR,POWER MAN/ERIK JOSTE,5
ANT-MAN II/SCOTT HAR,CITIZEN V II/HELMUT,5
ANT-MAN II/SCOTT HAR,FIXER II/PAUL NORBER,5
ANT-MAN II/SCOTT HAR,HIGH EVOLUTIONARY/HE,5
BINARY/CAROL DANVERS,ANT-MAN II/SCOTT HAR,7
"JONES, RICHARD MILHO",ANT-MAN II/SCOTT HAR,5
MEDUSA/MEDUSALITH AM,ANT-MAN II/SCOTT HAR,9
ZABU,KA-ZAR/KEVIN PLUNDER,159
SAURON/DR. KARL LYKO,KA-ZAR/KEVIN PLUNDER,8
HIGH EVOLUTIONARY/HE,KA-ZAR/KEVIN PLUNDER,5
"NELSON, FRANKLIN FOG",KA-ZAR/KEVIN PLUNDER,6
NIGHTCRAWLER/KURT WA,KA-ZAR/KEVIN PLUNDER,6
ZABU,NIGHTCRAWLER/KURT WA,5
SAURON/DR. KARL LYKO,ZABU,5
HIGH EVOLUTIONARY/HE,ZABU,5
"NELSON, FRANKLIN FOG",ZABU,6
DAYTRIPPER/AMANDA SE,FORGE,10
DAYTRIPPER/AMANDA SE,SHADOWCAT/KATHERINE,30
DAYTRIPPER/AMANDA SE,"MACTAGGERT, MOIRA KI",26
DAYTRIPPER/AMANDA SE,LOCKHEED,8
DAYTRIPPER/AMANDA SE,CYPHER/DOUG RAMSEY,16
DAYTRIPPER/AMANDA SE,CALLISTO,5
DAYTRIPPER/AMANDA SE,"HUNTER, STEVIE",7
MEGGAN,DAYTRIPPER/AMANDA SE,16
LILANDRA NERAMANI [S,DAYTRIPPER/AMANDA SE,5
CAPTAIN BRITAIN/BRIA,DAYTRIPPER/AMANDA SE,15
NIGHTCRAWLER/KURT WA,DAYTRIPPER/AMANDA SE,44
NIGHTCRAWLER/KURT WA,CALIBAN/,10
NIGHTCRAWLER/KURT WA,CYPHER/DOUG RAMSEY,52
NIGHTCRAWLER/KURT WA,MAM'SELLE HEPZIBAH,19
NIGHTCRAWLER/KURT WA,GUARDIAN/JAMES MACDO,10
NIGHTCRAWLER/KURT WA,AURORA/JEANNE-MARIE,8
NIGHTCRAWLER/KURT WA,ABSORBING MAN/CARL C,11
NIGHTCRAWLER/KURT WA,NORTHSTAR/JEAN-PAUL,8
NIGHTCRAWLER/KURT WA,SIRYN/THERESA ROURKE,8
NIGHTCRAWLER/KURT WA,BOOMER/TABITHA SMITH,7
NIGHTCRAWLER/KURT WA,BISHOP /,11
NIGHTCRAWLER/KURT WA,X-MAN/NATHAN GREY,5
NIGHTCRAWLER/KURT WA,PHARAOH RAMA-TUT,5
NIGHTCRAWLER/KURT WA,PILEDRIVER II/BRIAN,13
NIGHTCRAWLER/KURT WA,TITANIA II/MARY SKEE,7
NIGHTCRAWLER/KURT WA,WRECKER III/DIRK GAR,13
NIGHTCRAWLER/KURT WA,BINARY/CAROL DANVERS,21
NIGHTCRAWLER/KURT WA,WHITE QUEEN/EMMA FRO,12
NIGHTCRAWLER/KURT WA,MULTIPLE MAN/JAMES A,7
NIGHTCRAWLER/KURT WA,"HUDSON, HEATHER",7
NIGHTCRAWLER/KURT WA,"KNIGHT, MISTY",12
NIGHTCRAWLER/KURT WA,NOVA II/FRANKIE RAYE,5
NIGHTCRAWLER/KURT WA,"HUNTER, STEVIE",13
NIGHTCRAWLER/KURT WA,"GYRICH, HENRY PETER",5
NIGHTCRAWLER/KURT WA,"WING, COLLEEN",7
NIGHTCRAWLER/KURT WA,THUNDERBIRD II/JAMES,8
NIGHTCRAWLER/KURT WA,FORGE,15
NIGHTCRAWLER/KURT WA,MARROW/SARAH,42
NIGHTCRAWLER/KURT WA,MEGGAN,118
CAPTAIN BRITAIN/BRIA,NIGHTCRAWLER/KURT WA,109
LOCKHEED,NIGHTCRAWLER/KURT WA,102
SASQUATCH/WALTER LAN,NIGHTCRAWLER/KURT WA,10
PUCK/EUGENE MILTON J,NIGHTCRAWLER/KURT WA,5
SPIRAL,NIGHTCRAWLER/KURT WA,9
PHOENIX III/RACHEL S,NIGHTCRAWLER/KURT WA,93
LILANDRA NERAMANI [S,NIGHTCRAWLER/KURT WA,47
BULLDOZER/HENRY CAMP,NIGHTCRAWLER/KURT WA,12
APOCALYPSE/EN SABAH,NIGHTCRAWLER/KURT WA,5
CH'OD,NIGHTCRAWLER/KURT WA,18
DEATHBIRD [SHI'AR],NIGHTCRAWLER/KURT WA,10
CALLISTO,NIGHTCRAWLER/KURT WA,20
SAURON/DR. KARL LYKO,NIGHTCRAWLER/KURT WA,5
SCANNER II,NIGHTCRAWLER/KURT WA,6
SNOWBIRD/NARYA/ANNE,NIGHTCRAWLER/KURT WA,10
SHAMAN/MICHAEL TWOYO,NIGHTCRAWLER/KURT WA,10
SABRETOOTH/VICTOR CR,NIGHTCRAWLER/KURT WA,6
GAMBIT/REMY LEBEAU,NIGHTCRAWLER/KURT WA,51
"CORTEZ, FABIAN",NIGHTCRAWLER/KURT WA,5
CORSAIR,NIGHTCRAWLER/KURT WA,30
RAZA LONGKNIFE,NIGHTCRAWLER/KURT WA,18
SUNFIRE/SHIRO YOSHID,NIGHTCRAWLER/KURT WA,15
VOLCANA/MARSHA ROSEN,NIGHTCRAWLER/KURT WA,8
"MACTAGGERT, MOIRA KI",NIGHTCRAWLER/KURT WA,97
CAPTAIN MARVEL II/MO,NIGHTCRAWLER/KURT WA,13
SPIDER-WOMAN/JESSICA,NIGHTCRAWLER/KURT WA,7
IRON FIST/DANIEL RAN,NIGHTCRAWLER/KURT WA,5
TOAD/MORTIMER TOYNBE,NIGHTCRAWLER/KURT WA,7
BLACK KING/SEBASTIAN,NIGHTCRAWLER/KURT WA,21
KARMA/XI'AN COY MANH,NIGHTCRAWLER/KURT WA,6
MAGMA/AMARA AQUILLA/,NIGHTCRAWLER/KURT WA,13
SHADOWCAT/KATHERINE,NIGHTCRAWLER/KURT WA,276
GAMBIT/REMY LEBEAU,LILANDRA NERAMANI [S,10
GAMBIT/REMY LEBEAU,"HODGE, CAMERON",7
GAMBIT/REMY LEBEAU,IRON MAN DOPPELGANGE,6
GAMBIT/REMY LEBEAU,APOCALYPSE/EN SABAH,14
