Source,Target,Weight
Ms. Marvel Ii / Sharon,Puppet Master / Philli,5
Lyja Lazerfist [skru,Puppet Master / Philli,11
"Harkness, Agatha",Puppet Master / Philli,5
Banshee / Sean Cassidy,Corsair,11
Banshee / Sean Cassidy,Guardian / James Macdo,5
Banshee / Sean Cassidy,Gambit / Remy Lebeau,30
Banshee / Sean Cassidy,Skin / Angelo Espinosa,66
Banshee / Sean Cassidy,Daytripper / Amanda Se,12
Banshee / Sean Cassidy,White Queen / Emma Fro,71
Banshee / Sean Cassidy,Black King / Sebastian,6
Banshee / Sean Cassidy,"Maddicks, Arthur Art",20
Banshee / Sean Cassidy,Leech,19
Banshee / Sean Cassidy,Strong Guy / Guido Car,7
Banshee / Sean Cassidy,"Fury, Col. Nicholas",6
Banshee / Sean Cassidy,Siryn / Theresa Rourke,13
Sasquatch / Walter Lan,Banshee / Sean Cassidy,5
Legion Ii / David Hall,Banshee / Sean Cassidy,9
Forge,Banshee / Sean Cassidy,37
"Mactaggert, Moira Ki",Banshee / Sean Cassidy,61
Lilandra Neramani [s,Banshee / Sean Cassidy,23
Sabretooth / Victor Cr,Banshee / Sean Cassidy,5
Boomer / Tabitha Smith,Banshee / Sean Cassidy,15
"Hunter, Stevie",Banshee / Sean Cassidy,7
"Hodge, Cameron",Banshee / Sean Cassidy,7
Rictor / Julio Esteban,Banshee / Sean Cassidy,9
Mam'selle Hepzibah,Banshee / Sean Cassidy,7
Marrow / Sarah,Banshee / Sean Cassidy,6
Ch'od,Banshee / Sean Cassidy,9
Raza Longknife,Banshee / Sean Cassidy,9
"Wing, Colleen",Banshee / Sean Cassidy,7
"Knight, Misty",Banshee / Sean Cassidy,12
Nightcrawler / Kurt Wa,Banshee / Sean Cassidy,77
Sunfire / Shiro Yoshid,Banshee / Sean Cassidy,6
Husk / Paige Guthrie,Banshee / Sean Cassidy,62
Multiple Man / James A,Banshee / Sean Cassidy,11
Callisto,Banshee / Sean Cassidy,14
Shadowcat / Katherine,Banshee / Sean Cassidy,9
Thunderbird Ii / James,Banshee / Sean Cassidy,7
Bishop  / ,Banshee / Sean Cassidy,9
Human Torch Android / ,Pharaoh Rama-tut,10
Human Torch Android / ,Quasar Iii / Wendell V,9
Human Torch Android / ,"Kincaid, Dr. Jane Fo",5
Human Torch Android / ,Iron Fist / Daniel Ran,20
Human Torch Android / ,Thena,11
Human Torch Android / ,Red Skull / Johann Sch,5
Sersi / Sylvia,Human Torch Android / ,10
"Harkness, Agatha",Human Torch Android / ,6
Ghaur [deviant],Human Torch Android / ,6
Black Knight V / Dane,Human Torch Android / ,16
Usagent / Captain John,Human Torch Android / ,11
"Wing, Colleen",Human Torch Android / ,8
"Knight, Misty",Human Torch Android / ,9
Ant-man Ii / Scott Har,Human Torch Android / ,10
Red Skull / Johann Sch,Nomad Iii / Jack Monro,9
Red Skull / Johann Sch,"Rosenthal, Bernie",11
Red Skull / Johann Sch,"De La Fontaine, Cont",5
Red Skull / Johann Sch,"Carter, Peggy",8
Red Skull / Johann Sch,"Jameson, Col. John",8
Red Skull / Johann Sch,Redwing,12
Red Skull / Johann Sch,Mandarin,6
Red Skull / Johann Sch,Diamondback Ii / Rache,16
"Jones, Gabe",Red Skull / Johann Sch,5
Citizen V Ii / Helmut,Red Skull / Johann Sch,7
"Fury, Col. Nicholas",Red Skull / Johann Sch,25
Wizard / Bentley Wittm,Red Skull / Johann Sch,7
"Dugan, Timothy Aloyi",Red Skull / Johann Sch,10
Falcon / Sam Wilson,Red Skull / Johann Sch,27
Captain Britain / Bria,Red Skull / Johann Sch,12
Mole Man / Harvey Rupe,Lyja Lazerfist [skru,5
Mole Man / Harvey Rupe,"Jones, Richard Milho",8
Ms. Marvel Ii / Sharon,Mole Man / Harvey Rupe,5
Makkari / Mike Khary / I,Ghaur [deviant],9
Makkari / Mike Khary / I,Forgotten One / Gilgam,15
Makkari / Mike Khary / I,Hyperion,9
Makkari / Mike Khary / I,Thena,34
Makkari / Mike Khary / I,Ikaris / Ike Harris [e,39
Makkari / Mike Khary / I,Sersi / Sylvia,39
Makkari / Mike Khary / I,Sif,6
Makkari / Mike Khary / I,Quasar Iii / Wendell V,24
Makkari / Mike Khary / I,Whizzer Ii / Stanley S,9
Jack Of Hearts / Jack,Makkari / Mike Khary / I,5
Dr. Spectrum / Joseph,Makkari / Mike Khary / I,9
Dagger / Tandy Bowen,Cloak / Tyrone Johnson,97
Dagger / Tandy Bowen,Darkhawk / Chris Powel,6
Starfox / Eros,Usagent / Captain John,10
Starfox / Eros,"Fury, Col. Nicholas",6
Starfox / Eros,Falcon / Sam Wilson,10
Starfox / Eros,Lilandra Neramani [s,8
Starfox / Eros,Spider-woman / Jessica,5
Starfox / Eros,Demolition Man / Denni,5
Starfox / Eros,Living Lightning / Mig,11
Starfox / Eros,Nightcrawler / Kurt Wa,5
Starfox / Eros,"Gyrich, Henry Peter",6
Starfox / Eros,Captain Marvel Ii / Mo,65
Starfox / Eros,"Rosenthal, Bernie",7
Nomad Iii / Jack Monro,Starfox / Eros,5
Captain Marvel / Capta,Starfox / Eros,14
Sersi / Sylvia,Starfox / Eros,18
Beta Ray Bill,Starfox / Eros,7
Sif,Starfox / Eros,6
"Jones, Richard Milho",Starfox / Eros,17
Black Knight V / Dane,Starfox / Eros,24
Binary / Carol Danvers,Starfox / Eros,8
"Le Fey, Morgan",Starfox / Eros,5
"O'brien, Michael",Starfox / Eros,5
Moonstone Ii / Karla S,Starfox / Eros,5
Jack Of Hearts / Jack,Starfox / Eros,6
Quasar Iii / Wendell V,Starfox / Eros,27
Mandarin,"Fury, Col. Nicholas",7
Mandarin,"O'brien, Michael",5
Mandarin,Usagent / Captain John,7
Sunfire / Shiro Yoshid,Mandarin,5
Wizard / Bentley Wittm,Mandarin,6
Sif,Beta Ray Bill,31
Sif,Black Knight V / Dane,6
Sif,Thena,7
Sif,Ikaris / Ike Harris [e,7
Sif,Captain Marvel Ii / Mo,5
Sif,High Evolutionary / He,15
Sif,"Kincaid, Dr. Jane Fo",36
Wrecker Iii / Dirk Gar,Sif,7
Sersi / Sylvia,Sif,7
Ulik,Sif,21
Balder [asgardian],Sif,164
Zeus,Sif,10
"Austin, Susan",Sif,8
Absorbing Man / Carl C,Sif,7
"Kincaid, Dr. Jane Fo",Beta Ray Bill,10
"Kincaid, Dr. Jane Fo",Absorbing Man / Carl C,9
"Kincaid, Dr. Jane Fo",Balder [asgardian],44
High Evolutionary / He,"Kincaid, Dr. Jane Fo",14
Black Knight V / Dane,"Kincaid, Dr. Jane Fo",5
Ulik,"Kincaid, Dr. Jane Fo",7
"Fury, Col. Nicholas",Quasar Iii / Wendell V,9
"Fury, Col. Nicholas","Carter, Peggy",8
"Fury, Col. Nicholas","Bridge, George Washi",9
"Fury, Col. Nicholas",Medusa / Medusalith Am,8
"Fury, Col. Nicholas","O'brien, Michael",5
"Fury, Col. Nicholas","Rosenthal, Bernie",8
"Fury, Col. Nicholas",Spider-woman / Jessica,5
"Fury, Col. Nicholas",Ka-zar / Kevin Plunder,11
"Fury, Col. Nicholas",Zabu,10
"Fury, Col. Nicholas","Jones, Gabe",64
"Fury, Col. Nicholas",Binary / Carol Danvers,10
"Fury, Col. Nicholas","Mactaggert, Moira Ki",5
"Fury, Col. Nicholas",Gambit / Remy Lebeau,12
"Fury, Col. Nicholas",Forge,12
"Fury, Col. Nicholas","Jones, Richard Milho",16
"Fury, Col. Nicholas",Captain Marvel Ii / Mo,5
"Fury, Col. Nicholas",Mad Dog / Colonel Buzz,14
"Fury, Col. Nicholas","Dugan, Timothy Aloyi",164
Black Knight V / Dane,"Fury, Col. Nicholas",7
"Gyrich, Henry Peter","Fury, Col. Nicholas",5
Shadowcat / Katherine,"Fury, Col. Nicholas",7
Rage / Elvin Daryl Hal,"Fury, Col. Nicholas",6
"De La Fontaine, Cont","Fury, Col. Nicholas",70
Fixer Ii / Paul Norber,"Fury, Col. Nicholas",6
Captain Marvel / Capta,"Fury, Col. Nicholas",8
Captain Britain / Bria,"Fury, Col. Nicholas",6
Nightcrawler / Kurt Wa,"Fury, Col. Nicholas",9
"Nelson, Franklin Fog","Fury, Col. Nicholas",8
Sabretooth / Victor Cr,"Fury, Col. Nicholas",5
Redwing,"Fury, Col. Nicholas",25
Usagent / Captain John,"Fury, Col. Nicholas",8
Doc Samson / Dr. Leona,"Fury, Col. Nicholas",9
Falcon / Sam Wilson,"Fury, Col. Nicholas",46
Nomad Iii / Jack Monro,"Fury, Col. Nicholas",6
"Bridge, George Washi",Rictor / Julio Esteban,5
"Bridge, George Washi",Power Man / Erik Joste,7
"Bridge, George Washi","Dugan, Timothy Aloyi",5
Thunderbird Ii / James,"Bridge, George Washi",9
Feral / Maria Callasan,"Bridge, George Washi",8
Boomer / Tabitha Smith,"Bridge, George Washi",9
Siryn / Theresa Rourke,"Bridge, George Washi",7
Shatterstar Ii / Gavee,"Bridge, George Washi",9
Phoenix Iii / Rachel S,"Bridge, George Washi",5
Deadpool / Jack / Wade W,"Bridge, George Washi",5
Fixer Ii / Paul Norber,"Bridge, George Washi",10
Charcoal / Charlie Bur,"Bridge, George Washi",5
Citizen V Ii / Helmut,"Bridge, George Washi",9
Moonstone Ii / Karla S,"Bridge, George Washi",11
Beetle / Abner Ronald,"Bridge, George Washi",9
Screaming Mimi / Melis,"Bridge, George Washi",10
Klaw / Ulysses Klaw,Ms. Marvel Ii / Sharon,8
Klaw / Ulysses Klaw,Screaming Mimi / Melis,9
Klaw / Ulysses Klaw,Titania Ii / Mary Skee,16
Klaw / Ulysses Klaw,Volcana / Marsha Rosen,7
Klaw / Ulysses Klaw,Ka-zar / Kevin Plunder,8
Klaw / Ulysses Klaw,Zabu,8
Klaw / Ulysses Klaw,Moonstone Ii / Karla S,8
Klaw / Ulysses Klaw,Beetle / Abner Ronald,5
Wizard / Bentley Wittm,Klaw / Ulysses Klaw,12
Lyja Lazerfist [skru,Klaw / Ulysses Klaw,5
Power Man / Erik Joste,Klaw / Ulysses Klaw,8
Nightcrawler / Kurt Wa,Klaw / Ulysses Klaw,6
Wrecker Iii / Dirk Gar,Klaw / Ulysses Klaw,7
Piledriver Ii / Brian,Klaw / Ulysses Klaw,7
Absorbing Man / Carl C,Klaw / Ulysses Klaw,9
Bulldozer / Henry Camp,Klaw / Ulysses Klaw,6
Captain Marvel Ii / Mo,Klaw / Ulysses Klaw,8
Quasar Iii / Wendell V,Klaw / Ulysses Klaw,6
Charcoal / Charlie Bur,Klaw / Ulysses Klaw,5
Lyja Lazerfist [skru,Wizard / Bentley Wittm,7
Lyja Lazerfist [skru,Ms. Marvel Ii / Sharon,29
Titania Ii / Mary Skee,Lyja Lazerfist [skru,5
Ant-man Ii / Scott Har,Lyja Lazerfist [skru,26
Medusa / Medusalith Am,Lyja Lazerfist [skru,8
Ant-man Ii / Scott Har,Maximus [inhuman],5
Ant-man Ii / Scott Har,Beetle / Abner Ronald,5
Ant-man Ii / Scott Har,Black Knight V / Dane,13
Ant-man Ii / Scott Har,Iron Fist / Daniel Ran,12
Ant-man Ii / Scott Har,Thena,10
Ant-man Ii / Scott Har,Moonstone Ii / Karla S,7
Ant-man Ii / Scott Har,Power Man / Erik Joste,5
Ant-man Ii / Scott Har,Citizen V Ii / Helmut,5
Ant-man Ii / Scott Har,Fixer Ii / Paul Norber,5
Ant-man Ii / Scott Har,High Evolutionary / He,5
Binary / Carol Danvers,Ant-man Ii / Scott Har,7
"Jones, Richard Milho",Ant-man Ii / Scott Har,5
Medusa / Medusalith Am,Ant-man Ii / Scott Har,9
Zabu,Ka-zar / Kevin Plunder,159
Sauron / Dr. Karl Lyko,Ka-zar / Kevin Plunder,8
High Evolutionary / He,Ka-zar / Kevin Plunder,5
"Nelson, Franklin Fog",Ka-zar / Kevin Plunder,6
Nightcrawler / Kurt Wa,Ka-zar / Kevin Plunder,6
Zabu,Nightcrawler / Kurt Wa,5
Sauron / Dr. Karl Lyko,Zabu,5
High Evolutionary / He,Zabu,5
"Nelson, Franklin Fog",Zabu,6
Daytripper / Amanda Se,Forge,10
Daytripper / Amanda Se,Shadowcat / Katherine,30
Daytripper / Amanda Se,"Mactaggert, Moira Ki",26
Daytripper / Amanda Se,Lockheed,8
Daytripper / Amanda Se,Cypher / Doug Ramsey,16
Daytripper / Amanda Se,Callisto,5
Daytripper / Amanda Se,"Hunter, Stevie",7
Meggan,Daytripper / Amanda Se,16
Lilandra Neramani [s,Daytripper / Amanda Se,5
Captain Britain / Bria,Daytripper / Amanda Se,15
Nightcrawler / Kurt Wa,Daytripper / Amanda Se,44
Nightcrawler / Kurt Wa,Caliban / ,10
Nightcrawler / Kurt Wa,Cypher / Doug Ramsey,52
Nightcrawler / Kurt Wa,Mam'selle Hepzibah,19
Nightcrawler / Kurt Wa,Guardian / James Macdo,10
Nightcrawler / Kurt Wa,Aurora / Jeanne-marie,8
Nightcrawler / Kurt Wa,Absorbing Man / Carl C,11
Nightcrawler / Kurt Wa,Northstar / Jean-paul,8
Nightcrawler / Kurt Wa,Siryn / Theresa Rourke,8
Nightcrawler / Kurt Wa,Boomer / Tabitha Smith,7
Nightcrawler / Kurt Wa,Bishop  / ,11
Nightcrawler / Kurt Wa,X-man / Nathan Grey,5
Nightcrawler / Kurt Wa,Pharaoh Rama-tut,5
Nightcrawler / Kurt Wa,Piledriver Ii / Brian,13
Nightcrawler / Kurt Wa,Titania Ii / Mary Skee,7
Nightcrawler / Kurt Wa,Wrecker Iii / Dirk Gar,13
Nightcrawler / Kurt Wa,Binary / Carol Danvers,21
Nightcrawler / Kurt Wa,White Queen / Emma Fro,12
Nightcrawler / Kurt Wa,Multiple Man / James A,7
Nightcrawler / Kurt Wa,"Hudson, Heather",7
Nightcrawler / Kurt Wa,"Knight, Misty",12
Nightcrawler / Kurt Wa,Nova Ii / Frankie Raye,5
Nightcrawler / Kurt Wa,"Hunter, Stevie",13
Nightcrawler / Kurt Wa,"Gyrich, Henry Peter",5
Nightcrawler / Kurt Wa,"Wing, Colleen",7
Nightcrawler / Kurt Wa,Thunderbird Ii / James,8
Nightcrawler / Kurt Wa,Forge,15
Nightcrawler / Kurt Wa,Marrow / Sarah,42
Nightcrawler / Kurt Wa,Meggan,118
Captain Britain / Bria,Nightcrawler / Kurt Wa,109
Lockheed,Nightcrawler / Kurt Wa,102
Sasquatch / Walter Lan,Nightcrawler / Kurt Wa,10
Puck / Eugene Milton J,Nightcrawler / Kurt Wa,5
Spiral,Nightcrawler / Kurt Wa,9
Phoenix Iii / Rachel S,Nightcrawler / Kurt Wa,93
Lilandra Neramani [s,Nightcrawler / Kurt Wa,47
Bulldozer / Henry Camp,Nightcrawler / Kurt Wa,12
Apocalypse / En Sabah,Nightcrawler / Kurt Wa,5
Ch'od,Nightcrawler / Kurt Wa,18
Deathbird [shi'ar],Nightcrawler / Kurt Wa,10
Callisto,Nightcrawler / Kurt Wa,20
Sauron / Dr. Karl Lyko,Nightcrawler / Kurt Wa,5
Scanner Ii,Nightcrawler / Kurt Wa,6
Snowbird / Narya / Anne,Nightcrawler / Kurt Wa,10
Shaman / Michael Twoyo,Nightcrawler / Kurt Wa,10
Sabretooth / Victor Cr,Nightcrawler / Kurt Wa,6
Gambit / Remy Lebeau,Nightcrawler / Kurt Wa,51
"Cortez, Fabian",Nightcrawler / Kurt Wa,5
Corsair,Nightcrawler / Kurt Wa,30
Raza Longknife,Nightcrawler / Kurt Wa,18
Sunfire / Shiro Yoshid,Nightcrawler / Kurt Wa,15
Volcana / Marsha Rosen,Nightcrawler / Kurt Wa,8
"Mactaggert, Moira Ki",Nightcrawler / Kurt Wa,97
Captain Marvel Ii / Mo,Nightcrawler / Kurt Wa,13
Spider-woman / Jessica,Nightcrawler / Kurt Wa,7
Iron Fist / Daniel Ran,Nightcrawler / Kurt Wa,5
Toad / Mortimer Toynbe,Nightcrawler / Kurt Wa,7
Black King / Sebastian,Nightcrawler / Kurt Wa,21
Karma / Xi'an Coy Manh,Nightcrawler / Kurt Wa,6
Magma / Amara Aquilla / ,Nightcrawler / Kurt Wa,13
Shadowcat / Katherine,Nightcrawler / Kurt Wa,276
Gambit / Remy Lebeau,Lilandra Neramani [s,10
Gambit / Remy Lebeau,"Hodge, Cameron",7
Gambit / Remy Lebeau,Iron Man Doppelgange,6
Gambit / Remy Lebeau,Apocalypse / En Sabah,14
Gambit / Remy Lebeau,Sunfire / Shiro Yoshid,10
Gambit / Remy Lebeau,Sasquatch / Walter Lan,8
Gambit / Remy Lebeau,Sabretooth / Victor Cr,12
Gambit / Remy Lebeau,Marrow / Sarah,42
Gambit / Remy Lebeau,Zero,5
Gambit / Remy Lebeau,"Hunter, Stevie",8
Gambit / Remy Lebeau,Strong Guy / Guido Car,21
Gambit / Remy Lebeau,Deathbird [shi'ar],14
Gambit / Remy Lebeau,"Hudson, Heather",6
Gambit / Remy Lebeau,Bishop  / ,52
Gambit / Remy Lebeau,Siryn / Theresa Rourke,13
Gambit / Remy Lebeau,Stryfe,7
Gambit / Remy Lebeau,Boomer / Tabitha Smith,24
Gambit / Remy Lebeau,Nova Ii / Frankie Raye,8
Gambit / Remy Lebeau,Wild Child / Kyle Gibn,5
Gambit / Remy Lebeau,Living Lightning / Mig,7
Gambit / Remy Lebeau,"Mactaggert, Moira Ki",27
Gambit / Remy Lebeau,Skin / Angelo Espinosa,5
Forge,Gambit / Remy Lebeau,31
Rictor / Julio Esteban,Gambit / Remy Lebeau,15
Northstar / Jean-paul,Gambit / Remy Lebeau,5
Puck / Eugene Milton J,Gambit / Remy Lebeau,9
Multiple Man / James A,Gambit / Remy Lebeau,19
Cypher / Doug Ramsey,Gambit / Remy Lebeau,5
"Cortez, Fabian",Gambit / Remy Lebeau,7
Black Knight V / Dane,Gambit / Remy Lebeau,9
Thanos Doppelganger,Gambit / Remy Lebeau,5
Shadowcat / Katherine,Gambit / Remy Lebeau,42
X-man / Nathan Grey,Gambit / Remy Lebeau,8
Thunderbird Ii / James,Gambit / Remy Lebeau,12
Caliban / ,Gambit / Remy Lebeau,7
Magus,Gambit / Remy Lebeau,7
Usagent / Captain John,Gambit / Remy Lebeau,9
Feral / Maria Callasan,Gambit / Remy Lebeau,5
Shatterstar Ii / Gavee,Gambit / Remy Lebeau,8
"Harkness, Agatha",Gambit / Remy Lebeau,6
Quasar Iii / Wendell V,Gambit / Remy Lebeau,6
Darkhawk / Chris Powel,Gambit / Remy Lebeau,6
Mr. Fantastic Doppel,Gambit / Remy Lebeau,6
Legion Ii / David Hall,Gambit / Remy Lebeau,7
Toad / Mortimer Toynbe,Gambit / Remy Lebeau,5
Scanner Ii,Gambit / Remy Lebeau,5
Forge,Callisto,7
Forge,Boomer / Tabitha Smith,15
Forge,Deathbird [shi'ar],5
Forge,"Hunter, Stevie",5
Forge,Black Knight V / Dane,5
Forge,"Jones, Richard Milho",6
Forge,Bishop  / ,13
Forge,Phoenix Iii / Rachel S,6
Forge,Multiple Man / James A,9
Forge,Wild Child / Kyle Gibn,22
Rictor / Julio Esteban,Forge,13
Siryn / Theresa Rourke,Forge,8
"Hodge, Cameron",Forge,8
Shadowcat / Katherine,Forge,9
"Gyrich, Henry Peter",Forge,9
Sabretooth / Victor Cr,Forge,13
Puck / Eugene Milton J,Forge,7
Shaman / Michael Twoyo,Forge,6
Sasquatch / Walter Lan,Forge,7
"Hudson, Heather",Forge,7
Aurora / Jeanne-marie,Forge,7
Northstar / Jean-paul,Forge,6
Legion Ii / David Hall,Forge,12
Strong Guy / Guido Car,Forge,19
"Mactaggert, Moira Ki",Forge,20
Cypher / Doug Ramsey,Forge,5
Thunderbird Ii / James,Forge,5
Shatterstar Ii / Gavee,Forge,5
Bishop  / ,Deathbird [shi'ar],15
Bishop  / ,Marrow / Sarah,8
Bishop  / ,Multiple Man / James A,8
Bishop  / ,Boomer / Tabitha Smith,15
Bishop  / ,Strong Guy / Guido Car,8
Bishop  / ,Husk / Paige Guthrie,6
Bishop  / ,Sunfire / Shiro Yoshid,6
Bishop  / ,Sabretooth / Victor Cr,5
Bishop  / ,Callisto,5
Bishop  / ,"Mactaggert, Moira Ki",15
Bishop  / ,Zero,6
Bishop  / ,Rictor / Julio Esteban,8
Bishop  / ,Thunderbird Ii / James,11
Bishop  / ,Siryn / Theresa Rourke,11
Bishop  / ,Stryfe,10
Bishop  / ,White Queen / Emma Fro,10
Shadowcat / Katherine,Bishop  / ,6
X-man / Nathan Grey,Bishop  / ,8
Skin / Angelo Espinosa,Bishop  / ,6
Lilandra Neramani [s,Bishop  / ,6
Feral / Maria Callasan,Bishop  / ,6
Shatterstar Ii / Gavee,Bishop  / ,9
Caliban / ,Bishop  / ,7
Apocalypse / En Sabah,Bishop  / ,16
Quasar Iii / Wendell V,Binary / Carol Danvers,12
Quasar Iii / Wendell V,Doc Samson / Dr. Leona,5
Quasar Iii / Wendell V,"O'brien, Michael",12
Quasar Iii / Wendell V,Forgotten One / Gilgam,11
Quasar Iii / Wendell V,Jack Of Hearts / Jack,18
Quasar Iii / Wendell V,Thanos Doppelganger,8
Quasar Iii / Wendell V,Mr. Fantastic Doppel,5
Quasar Iii / Wendell V,Iron Fist / Daniel Ran,7
Quasar Iii / Wendell V,Diamond Lil / Lillian,9
Quasar Iii / Wendell V,Guardian / James Macdo,5
Quasar Iii / Wendell V,Screaming Mimi / Melis,5
Quasar Iii / Wendell V,Magus,9
Quasar Iii / Wendell V,"Harkness, Agatha",9
Quasar Iii / Wendell V,Shaman / Michael Twoyo,18
Quasar Iii / Wendell V,Iron Man Doppelgange,5
Quasar Iii / Wendell V,Nova Ii / Frankie Raye,10
Quasar Iii / Wendell V,Puck / Eugene Milton J,15
Quasar Iii / Wendell V,Black Knight V / Dane,25
Quasar Iii / Wendell V,Multiple Man / James A,5
Quasar Iii / Wendell V,Pharaoh Rama-tut,5
Quasar Iii / Wendell V,Northstar / Jean-paul,9
Quasar Iii / Wendell V,Aurora / Jeanne-marie,6
Quasar Iii / Wendell V,Firebird / Bonita Juar,7
Quasar Iii / Wendell V,Demolition Man / Denni,5
Quasar Iii / Wendell V,Rage / Elvin Daryl Hal,19
Quasar Iii / Wendell V,Sasquatch / Walter Lan,18
Quasar Iii / Wendell V,"Hudson, Heather",18
Quasar Iii / Wendell V,Strong Guy / Guido Car,11
Quasar Iii / Wendell V,Beta Ray Bill,6
Lilandra Neramani [s,Quasar Iii / Wendell V,5
Living Lightning / Mig,Quasar Iii / Wendell V,18
Collector / Taneleer T,Quasar Iii / Wendell V,7
Box Iv / Madison Jeffr,Quasar Iii / Wendell V,9
"Jameson, Col. John",Quasar Iii / Wendell V,8
"Carter, Peggy",Quasar Iii / Wendell V,17
Falcon / Sam Wilson,Quasar Iii / Wendell V,24
Stingray / Dr. Walter,Quasar Iii / Wendell V,15
"Jones, Richard Milho",Quasar Iii / Wendell V,6
Captain Marvel Ii / Mo,Quasar Iii / Wendell V,27
Darkhawk / Chris Powel,Quasar Iii / Wendell V,11
Sersi / Sylvia,Quasar Iii / Wendell V,54
Usagent / Captain John,Quasar Iii / Wendell V,26
Captain Britain / Bria,Quasar Iii / Wendell V,6
Whizzer Ii / Stanley S,Quasar Iii / Wendell V,10
Dr. Spectrum / Joseph,Quasar Iii / Wendell V,10
Hyperion,Quasar Iii / Wendell V,10
Whizzer Ii / Stanley S,Dr. Spectrum / Joseph,39
Mad Dog / Colonel Buzz,Whizzer Ii / Stanley S,5
Hyperion,Whizzer Ii / Stanley S,38
Mad Dog / Colonel Buzz,Dr. Spectrum / Joseph,5
Hyperion,Dr. Spectrum / Joseph,40
Mad Dog / Colonel Buzz,Hyperion,5
Jack Of Hearts / Jack,Hyperion,5
Jack Of Hearts / Jack,Captain Marvel Ii / Mo,9
Jack Of Hearts / Jack,Darkstar / Laynia Serg,7
Triathlon / Delroy Gar,Jack Of Hearts / Jack,6
Iron Fist / Daniel Ran,Jack Of Hearts / Jack,8
Doc Samson / Dr. Leona,Jack Of Hearts / Jack,5
Binary / Carol Danvers,Jack Of Hearts / Jack,8
Stingray / Dr. Walter,Jack Of Hearts / Jack,5
Falcon / Sam Wilson,Jack Of Hearts / Jack,6
Vanguard / Nicolai Kry,Jack Of Hearts / Jack,8
"O'brien, Michael",Jack Of Hearts / Jack,8
Captain Marvel Ii / Mo,Beta Ray Bill,7
Captain Marvel Ii / Mo,Pharaoh Rama-tut,11
Captain Marvel Ii / Mo,Absorbing Man / Carl C,16
Captain Marvel Ii / Mo,Volcana / Marsha Rosen,11
Captain Marvel Ii / Mo,"O'brien, Michael",6
Captain Marvel Ii / Mo,Balder [asgardian],5
Captain Marvel Ii / Mo,Titania Ii / Mary Skee,11
Captain Marvel Ii / Mo,Piledriver Ii / Brian,18
Captain Marvel Ii / Mo,Fixer Ii / Paul Norber,7
Captain Marvel Ii / Mo,Doc Samson / Dr. Leona,6
Captain Marvel Ii / Mo,Firebird / Bonita Juar,9
Captain Marvel Ii / Mo,Usagent / Captain John,13
Captain Marvel Ii / Mo,"Le Fey, Morgan",5
Captain Marvel Ii / Mo,Stingray / Dr. Walter,8
Captain Marvel Ii / Mo,Rage / Elvin Daryl Hal,7
Captain Marvel Ii / Mo,Demolition Man / Denni,6
Captain Marvel Ii / Mo,"Jones, Richard Milho",9
Binary / Carol Danvers,Captain Marvel Ii / Mo,14
Triathlon / Delroy Gar,Captain Marvel Ii / Mo,7
Living Lightning / Mig,Captain Marvel Ii / Mo,13
Lilandra Neramani [s,Captain Marvel Ii / Mo,9
Falcon / Sam Wilson,Captain Marvel Ii / Mo,17
"Gyrich, Henry Peter",Captain Marvel Ii / Mo,5
Zeus,Captain Marvel Ii / Mo,5
Wrecker Iii / Dirk Gar,Captain Marvel Ii / Mo,19
Sersi / Sylvia,Captain Marvel Ii / Mo,17
Black Knight V / Dane,Captain Marvel Ii / Mo,81
Power Man / Erik Joste,Captain Marvel Ii / Mo,5
Bulldozer / Henry Camp,Captain Marvel Ii / Mo,18
Moonstone Ii / Karla S,Captain Marvel Ii / Mo,15
Captain Britain / Bria,Lockheed,62
Captain Britain / Bria,Meggan,120
Captain Britain / Bria,Darkstar / Laynia Serg,5
Captain Britain / Bria,Black Knight V / Dane,8
Captain Britain / Bria,Shadowcat / Katherine,107
Captain Britain / Bria,Cypher / Doug Ramsey,32
Captain Britain / Bria,"Mactaggert, Moira Ki",34
Vanguard / Nicolai Kry,Captain Britain / Bria,6
Spiral,Captain Britain / Bria,5
Phoenix Iii / Rachel S,Captain Britain / Bria,67
Usagent / Captain John,Black Knight V / Dane,17
Usagent / Captain John,Iron Man Doppelgange,6
Usagent / Captain John,Darkhawk / Chris Powel,13
Usagent / Captain John,"Dugan, Timothy Aloyi",8
Usagent / Captain John,"Harkness, Agatha",14
Usagent / Captain John,"Hudson, Heather",7
Usagent / Captain John,Forgotten One / Gilgam,5
Usagent / Captain John,Magus,7
Usagent / Captain John,Puck / Eugene Milton J,10
Usagent / Captain John,Pharaoh Rama-tut,13
Usagent / Captain John,Wild Child / Kyle Gibn,7
Usagent / Captain John,Demolition Man / Denni,14
Usagent / Captain John,"Gyrich, Henry Peter",8
Usagent / Captain John,Diamondback Ii / Rache,5
Usagent / Captain John,Falcon / Sam Wilson,20
Usagent / Captain John,Binary / Carol Danvers,8
Usagent / Captain John,Rage / Elvin Daryl Hal,8
Strong Guy / Guido Car,Usagent / Captain John,7
Multiple Man / James A,Usagent / Captain John,8
Mr. Fantastic Doppel,Usagent / Captain John,7
Thanos Doppelganger,Usagent / Captain John,5
Sasquatch / Walter Lan,Usagent / Captain John,9
