node,type
TOD 52,comic
TOD 53,comic
TOD 54,comic
TOD 55,comic
TOD 56,comic
TOD 57,comic
TOD 58,comic
TOD 59,comic
TOD 5,comic
TOD 60,comic
TOD 61,comic
TOD 62,comic
TOD 63,comic
TOD 64,comic
TOD 65,comic
TOD 66,comic
TOD 67,comic
TOD 68,comic
TOD 69,comic
TOD 6,comic
TOD 70,comic
TOD 7,comic
TOD 8,comic
TOD 9,comic
"TODD, FISHER",hero
TOD MAG 4/2,comic
TOD MAG 4,comic
TOD MAG 5/2,comic
TOD MAG 5,comic
TOD MAG 6/2,comic
TOD MAG 6,comic
"TOFIELD, FRANCESCA",hero
TOI/REXEL TOIVEN,hero
TOKEN,hero
TOKKOTS,hero
"TOLLIVER, EMMA",hero
TOLLIVER,hero
"TOLLIVER, MELBA",hero
"TOLLIVER, REV. JACKS",hero
"TOLLIVER, SHERIFF JO",hero
TOL-NOK,hero
TOLOC,hero
TOMAZOOMA,hero
TOMAZOOMA II,hero
TOMB OF DARKNESS 22,comic
TOMBSTONE/LONNIE THO,hero
TOMMY LIGHTNING/,hero
TOMORROW HAWK/CEYOTE,hero
TOM THUMB/THOMAS THO,hero
TONGAH,hero
TOOTHGNASHER,hero
TOOTHGRINDER,hero
TOPAZ,hero
TOPSPIN/DARREN MITCH,hero
TORES,hero
TORG,hero
TORGO,hero
"TORK, LT.",hero
"TORK, SGT.",hero
TORO II/BENITO SERRA,hero
TORO/TOM RAYMOND,hero
TORPEDO,hero
TORPEDO III/BROCK JO,hero
TORPEDO II/MICHAEL S,hero
TORQUE II,hero
TOS 14,comic
TOS 20,comic
TOS2,comic
TOS 39,comic
TOS 40,comic
TOS 41,comic
TOS 42,comic
TOS 43,comic
TOS 44,comic
TOS 45,comic
TOS 46,comic
TOS 47,comic
TOS 48,comic
TOS 49,comic
TOS 50,comic
TOS 51,comic
TOS 52,comic
TOS 53/2,comic
TOS 53,comic
TOS 54,comic
TOS 55/2,comic
TOS 55,comic
TOS 56/2,comic
TOS 56,comic
TOS 57/2,comic
TOS 57,comic
TOS 58/2,comic
TOS 58,comic
TOS 59/2,comic
TOS 59,comic
TOS 60/2,comic
TOS 60,comic
TOS 61/2,comic
TOS 61,comic
TOS 62/2,comic
TOS 62,comic
TOS 63/2,comic
TOS 63,comic
TOS 64/2,comic
TOS 64,comic
TOS 65,comic
TOS 66/2,comic
TOS 66,comic
TOS 67/2,comic
TOS 67,comic
TOS 68/2,comic
TOS 68,comic
TOS 69/2,comic
TOS 69,comic
TOS 70/2,comic
TOS 70,comic
TOS 71/2,comic
TOS 71,comic
TOS 72/2,comic
TOS 72,comic
TOS 73/2,comic
TOS 73,comic
TOS 74/2,comic
TOS 74,comic
TOS 75/2,comic
TOS 75,comic
TOS 76/2,comic
TOS 76,comic
TOS 77/2,comic
TOS 77,comic
TOS 78/2,comic
TOS 78,comic
TOS 79/2,comic
TOS 79,comic
TOS 80/2,comic
TOS 80,comic
TOS 81/2,comic
TOS 81,comic
TOS 82/2,comic
TOS 82,comic
TOS 83/2,comic
TOS 83,comic
TOS 84/2,comic
TOS 84,comic
TOS 85/2,comic
TOS 85,comic
TOS 86/2,comic
TOS 86,comic
TOS 87/2,comic
TOS 87,comic
TOS 88/2,comic
TOS 88,comic
TOS 89/2,comic
TOS 89,comic
TOS 90/2,comic
TOS 90,comic
TOS 91/2,comic
TOS 91,comic
TOS 92/2,comic
TOS 92,comic
TOS 93/2,comic
TOS 93,comic
TOS 94/2,comic
TOS 94,comic
TOS 95/2,comic
TOS 95,comic
TOS 96/2,comic
TOS 96,comic
TOS 97/2,comic
TOS 97,comic
TOS 98/2,comic
TOS 98,comic
TOS 99/2,comic
TOS 99,comic
TOS 9,comic
TOSHI,hero
TOTEM,hero
TOTZ 10,comic
TOTZ 1/2,comic
TOTZ 1/6,comic
TOTZ 1,comic
TOTZ 2/6,comic
TOTZ 2,comic
TOTZ 3,comic
TOTZ 4/6,comic
TOTZ 4,comic
TOTZ 5,comic
TOTZ 6/3,comic
TOTZ 6,comic
TOTZ 7,comic
TOTZ 8,comic
TOTZ 9,comic
TOUGH LOVE/,hero
"TOWER, BLAKE",hero
TOWER,hero
TOWER OF SHADOWS 5,comic
"TOWNSEND, CHRIS",hero
TOY,hero
TQ 1,comic
TQ 2,comic
TRACER,hero
TRACKER,hero
TRADER,hero
"TRAINER, DR. SEWARD",hero
TRANTRA,hero
TRAPPER/VOLA,hero
TRAPSTER II/LARRY CU,hero
TRAPSTER/PETER PETRU,hero
"TRASK, DR. BOLIVAR",hero
"TRASK, DR. DONALD TR",hero
TRASK,hero
"TRASK, LAWRENCE LARR",hero
"TRASK, RAYMOND",hero
TRAUMA,hero
TRAVELER,hero
"TRAVELLER, DR. JUDAS",hero
"TRAVERS, MIKE",hero
"TRAYNOR, HARLEY",hero
T-RAY/WADE WILSON,hero
TREMELO/,hero
"TREMONT, JONATHAN",hero
"TREVANE, DET. CONNOR",hero
"TREVANI, DANIKA",hero
TREVORIK,hero
"TREVOR, STEVE",hero
TRIATHLON/DELROY GAR,hero
TRIAX,hero
TRICKSHOT,hero
TRICKSTER,hero
"TRIMPE, HERB",hero
TRION,hero
TRI-SENTINEL,hero
TRITON DOPPELGANGER,hero
TRITON,hero
TRITON | MUTANT X-VE,hero
TROLL/,hero
TRUMP/,hero
TRUTH,hero
TRUTH II,hero
TRYKUR,hero
TS 10,comic
TS 11,comic
TS 12,comic
TS 13,comic
TS 14,comic
TS 15,comic
TS 16,comic
TS 17,comic
TS 18/2,comic
TS 18,comic
TS 19,comic
TS 20/2,comic
TS 20,comic
TS 21/2,comic
TS 21,comic
TS 22,comic
TS 23,comic
TS 24,comic
TS 9,comic
TSERRON,hero
"TSKAROV, GENERAL",hero
"TSO, JASON",hero
"TSUNG, MARCUS",hero
"TSURAYABA, MATSUO",hero
TTA 100,comic
TTA 101/2,comic
TTA 101,comic
TTA 12 | WWT 21,comic
TTA 18 | M/U 5,comic
TTA2 12/2,comic
TTA2 13/2,comic
TTA 27,comic
TTA 35,comic
TTA 36,comic
TTA 37,comic
TTA 38,comic
TTA 39,comic
TTA3,comic
TTA 40,comic
TTA 41,comic
TTA 42,comic
TTA 43,comic
TTA 44,comic
TTA 45,comic
TTA 46,comic
TTA 47,comic
TTA 48,comic
TTA 49,comic
TTA 50,comic
TTA 51/2,comic
TTA 51,comic
TTA 52/2,comic
TTA 52,comic
TTA 53/2,comic
TTA 53,comic
TTA 54/2,comic
TTA 54,comic
TTA 55/2,comic
TTA 55,comic
TTA 56/2,comic
TTA 56,comic
TTA 57/2,comic
TTA 57,comic
TTA 58/2,comic
TTA 58,comic
TTA 59,comic
TTA 60/2,comic
TTA 60,comic
TTA 61/2,comic
TTA 61,comic
TTA 62/2,comic
TTA 62,comic
TTA 63/2,comic
TTA 63,comic
TTA 64/2,comic
TTA 64,comic
TTA 65/2,comic
TTA 65,comic
TTA 66/2,comic
TTA 66,comic
TTA 67/2,comic
TTA 67,comic
TTA 68/2,comic
TTA 68,comic
TTA 69/2,comic
TTA 69,comic
TTA 70/2,comic
TTA 70,comic
TTA 71/2,comic
TTA 71,comic
TTA 72/2,comic
TTA 72,comic
TTA 73/2,comic
TTA 73,comic
TTA 74/2,comic
TTA 74,comic
TTA 75/2,comic
TTA 75,comic
TTA 76/2,comic
TTA 76,comic
TTA 77/2,comic
TTA 77,comic
TTA 78/2,comic
TTA 78,comic
TTA 79/2,comic
TTA 79,comic
TTA 80/2,comic
TTA 80,comic
TTA 81/2,comic
TTA 81,comic
TTA 82/2,comic
TTA 82,comic
TTA 83/2,comic
TTA 83,comic
TTA 84/2,comic
TTA 84,comic
TTA 85/2,comic
TTA 85,comic
TTA 86/2,comic
TTA 86,comic
TTA 87/2,comic
TTA 87,comic
TTA 88/2,comic
TTA 88,comic
TTA 89/2,comic
TTA 89,comic
TTA 90/2,comic
TTA 90,comic
TTA 91/2,comic
TTA 91,comic
TTA 92/2,comic
TTA 92,comic
TTA 93/2,comic
TTA 93,comic
TTA 94/2,comic
TTA 94,comic
TTA 95/2,comic
TTA 95,comic
TTA 96/2,comic
TTA 96,comic
TTA 97/2,comic
TTA 97,comic
TTA 98/2,comic
TTA 98,comic
TTA 99/2,comic
TTA 99,comic
TUATARA/COMMANDER AR,hero
TUC,hero
TU,hero
TULAK,hero
TULL,hero
"TULLY, DEREK",hero
TUMBLER/JOHN ROBERT,hero
"TUMOLO, DR. JOANNE",hero
TUNDRA,hero
TUNGSTEN,hero
TUPA,hero
TURBO II (A)/MICHIKO,hero
TURBO II (B)/MIKE JE,hero
TURK,hero
TURK II,hero
TURMOIL,hero
TUSK,hero
TUTINAX,hero
TUVO,hero
TW 1,comic
TW 2,comic
TW 3,comic
"TWAKI, DR. TED",hero
TWEEDLEDOPE,hero
TWIT,hero
TWO-GUN KID,hero
TX2K 1,comic
TYCHO,hero
"TYGER, LORD",hero
TYGERSTRYKE/,hero
TYGER TIGER/JESSAN H,hero
TYNDAR,hero
TYN-DARMUTH,hero
"TYNE, ELIZABETH/JANI",hero
TYPEFACE/GORDON THOM,hero
TYPHOID MARY/MARY ME,hero
TYPHOID MARY | MUTAN,hero
TYPHON,hero
TYPHOON/,hero
TYRAK,hero
TYRANNUS,hero
TYRANT,hero
TYR,hero
TYRUS,hero
TYRUS KRILL,hero
UATU,hero
UATU | MUTANT X-VERS,hero
UGLY JOHN/STEVE,hero
U-GO GIRL/EDIE,hero
ULARA,hero
ULCM 1,comic
ULCM 2,comic
ULIK,hero
ULTARNT,hero
ULTIMA,hero
ULTIMATOR/,hero
ULTIMO,hero
ULTIMUS,hero
ULTRA-MAX,hero
ULTRON 2010,hero
ULTRON,hero
ULYSSES,hero
ULYSSES II,hero
U-MAN/MERRANO,hero
UMAR,hero
UNA,hero
UNBEING/BILLY BETELH,hero
UNCEGILA,hero
UNCLE PYKO,hero
UNCLE SAM,hero
UNDERTAKER/CONRAD EI,hero
UNDERTOW,hero
UNICORN II/,hero
UNICORN III/,hero
UNICORN/MYLOS MASARY,hero
UNI-LORD,hero
UNION JACK II/BRIAN,hero
UNION JACK III/JOEY,hero
UNION JACK/LORD MONT,hero
UNIT 101101,hero
UNIT,hero
UNSEEN/UNAM,hero
UNUSCIONE,hero
UNUS THE UNTOUCHABLE,hero
UPLINK/HECTOR FUENTE,hero
URANIUM,hero
URCHALLA,hero
"URICH, BEN",hero
"URICH, DORIS",hero
UR-LINI,hero
UROC,hero
URSA MAJOR/MIKHAIL U,hero
URSON-WELLZ,hero
URSULA,hero
"URSULA, LADY",hero
URTHONA,hero
US1 10,comic
US1 11,comic
US1 12,comic
US1 1,comic
US1 2,comic
US1 3,comic
US1 4,comic
US1 5,comic
US1 6,comic
US1 7,comic
US1 8,comic
US1 9,comic
USA2 1,comic
USA2 2,comic
USA 4,comic
USA COMICS 10,comic
USA COMICS 11,comic
USA COMICS 12,comic
USA COMICS 14,comic
USA COMICS 15,comic
USA COMICS 16,comic
USA COMICS 17,comic
USA COMICS 1,comic
USA COMICS 2,comic
USA COMICS 3,comic
USA COMICS 4,comic
USA COMICS 6,comic
USA COMICS 7,comic
USA COMICS 8,comic
USA COMICS 9,comic
USAGENT/CAPTAIN JOHN,hero
USAGENT DOPPELGANGER,hero
UTGARD-LOKI,hero
UTSM 10,comic
UTSM 11,comic
UTSM 12,comic
UTSM 13,comic
UTSM 14,comic
UTSM 15,comic
UTSM 16,comic
UTSM 17,comic
UTSM 18,comic
UTSM 19,comic
UTSM -1,comic
UTSM 1,comic
UTSM 20,comic
UTSM 21,comic
UTSM 22,comic
UTSM 23,comic
UTSM 24,comic
UTSM 25,comic
UTSM 2,comic
UTSM 3,comic
UTSM 4,comic
UTSM 5,comic
UTSM 6,comic
UTSM 7,comic
UTSM 8,comic
UTSM '96,comic
UTSM '97,comic
UTSM 9,comic
UTSM:SE,comic
UX '00,comic
UX 100,comic
UX 101,comic
UX 102,comic
UX 103,comic
UX 104,comic
UX 105,comic
UX 106,comic
UX 107,comic
UX 108,comic
UX 109,comic
UX 10,comic
UX 110,comic
UX 111,comic
UX 112,comic
UX 113,comic
UX 114,comic
UX 115,comic
UX 116,comic
UX 117,comic
UX 118,comic
UX 119,comic
UX 11,comic
UX 120,comic
UX 121,comic
UX 12/2,comic
UX 122,comic
UX 12/3,comic
UX 123,comic
UX 124,comic
UX 125,comic
UX 126,comic
UX 127,comic
UX 128,comic
UX 129,comic
UX 12,comic
UX 130,comic
UX 131,comic
UX 13/2,comic
UX 132,comic
UX 13/3,comic
UX 133,comic
UX 134,comic
UX 135,comic
UX 136,comic
UX 137,comic
UX 138,comic
UX 139,comic
UX 13,comic
UX 140,comic
UX 141,comic
UX 14/2,comic
UX 142,comic
UX 143,comic
UX 144,comic
UX 145,comic
UX 146,comic
UX 147,comic
UX 148,comic
UX 149,comic
UX 14,comic
UX 150,comic
UX 151,comic
UX 15/2,comic
UX 152,comic
UX 15/3,comic
UX 153,comic
UX 15/4,comic
UX 154,comic
UX 155,comic
UX 156,comic
UX 157,comic
UX 158,comic
UX 159,comic
UX 15,comic
UX 160,comic
UX 161,comic
UX 16/2,comic
UX 162,comic
UX 16/3,comic
UX 163,comic
UX 164,comic
UX 165,comic
UX 166,comic
UX 167,comic
UX 168,comic
UX 169,comic
UX 16,comic
UX 170,comic
UX 171,comic
UX 17/2,comic
UX 172,comic
UX 173,comic
UX 174,comic
UX 175,comic
UX 176,comic
UX 177,comic
UX 178,comic
UX 179,comic
UX 17,comic
UX 180,comic
UX 18/1,comic
UX 181,comic
UX 18/2,comic
UX 182,comic
UX 183,comic
UX 184,comic
UX 185,comic
UX 186,comic
UX 187,comic
UX 188,comic
UX 189,comic
UX 18,comic
UX 190,comic
UX 191,comic
UX 192,comic
UX 193,comic
UX 194,comic
UX 195,comic
UX 196,comic
UX 197,comic
UX 198,comic
UX 199,comic
UX 19,comic
UX -1,comic
UX 1,comic
UX 200,comic
UX 201,comic
UX 202,comic
UX 203,comic
UX 204,comic
UX 205,comic
UX 206,comic
UX 207,comic
UX 208,comic
UX 209,comic
UX 20,comic
UX 210,comic
UX 211,comic
UX 212,comic
UX 213,comic
UX 214,comic
UX 215,comic
UX 216,comic
UX 217,comic
UX 218,comic
UX 219,comic
UX 21,comic
UX 220,comic
UX 221,comic
UX 222,comic
UX 223,comic
UX 224,comic
UX 225,comic
UX 226,comic
UX 227,comic
UX 228,comic
UX 229,comic
UX 22,comic
UX 230,comic
UX 231,comic
UX 232,comic
UX 233,comic
UX 234,comic
UX 235,comic
UX 236,comic
UX 237,comic
UX 238,comic
UX 239,comic
UX 23,comic
UX 240,comic
UX 241,comic
UX 242,comic
UX 243,comic
UX 244,comic
UX 245,comic
UX 246,comic
UX 247,comic
UX 248,comic
UX 249,comic
UX 24,comic
UX 250,comic
UX 251,comic
UX 252,comic
UX 253,comic
UX 254,comic
UX 255,comic
UX 256,comic
UX 257,comic
UX 258,comic
UX 259,comic
UX 25,comic
UX 260,comic
UX 261,comic
UX 262,comic
UX 263,comic
UX 264,comic
UX 265,comic
UX 266,comic
UX 267,comic
UX 268,comic
UX 269,comic
UX 26,comic
UX 270,comic
UX 271,comic
UX 272,comic
UX 273,comic
UX 274,comic
UX 2'75,comic
UX 275,comic
UX 276,comic
UX 277,comic
UX 278,comic
UX 279,comic
UX 27,comic
UX 280,comic
UX 281,comic
UX 282,comic
UX 283,comic
UX 284,comic
UX 285,comic
UX 286,comic
UX 287,comic
UX 288,comic
UX 289,comic
UX 28,comic
UX 290,comic
UX 291,comic
UX 292,comic
UX 293,comic
UX 294,comic
UX 295,comic
UX 296,comic
UX 298,comic
UX 299,comic
UX 29,comic
UX 2,comic
UX 300,comic
UX 303,comic
UX 304,comic
UX 308,comic
UX 309,comic
UX 30,comic
UX 311,comic
UX 312,comic
UX 313,comic
UX 314,comic
UX 315,comic
UX 316,comic
UX 317,comic
UX 318,comic
UX 319,comic
UX 31,comic
UX 320,comic
UX 321,comic
UX 322,comic
UX 323,comic
UX 324,comic
UX 325,comic
UX 326,comic
UX 327,comic
UX 328,comic
UX 329,comic
UX 32,comic
UX 330,comic
UX 331,comic
UX 332,comic
UX 333,comic
UX 334,comic
UX 335,comic
UX 336,comic
UX 337,comic
UX 338,comic
UX 339,comic
UX 33,comic
UX 340,comic
UX 341,comic
UX 342,comic
UX 343,comic
UX 344,comic
UX 345,comic
UX 346,comic
UX 347,comic
UX 348,comic
UX 349,comic
UX 34,comic
UX 350,comic
UX 351,comic
UX 352,comic
UX 353,comic
UX 354,comic
UX 355,comic
UX 356,comic
UX 357,comic
UX 358,comic
UX 359,comic
UX 35,comic
UX 360,comic
UX 361,comic
UX 362,comic
UX 363,comic
UX 363 Pg 1-13,comic
UX 364,comic
UX 365,comic
UX 366,comic
UX 367,comic
UX 368,comic
UX 369,comic
UX 36,comic
UX 370,comic
UX 371,comic
UX 372,comic
UX 373,comic
UX 374,comic
UX 375,comic
UX 376,comic
UX 377,comic
UX 378,comic
UX 379,comic
UX 37,comic
UX 380,comic
UX 381,comic
UX 38/2,comic
UX 382,comic
UX 383,comic
UX 384,comic
UX 385,comic
UX 386,comic
UX 387,comic
UX 388,comic
UX 389,comic
UX 38,comic
UX 390,comic
UX 391,comic
UX 39/2,comic
UX 392,comic
UX 393,comic
UX 394,comic
UX 395,comic
UX 396,comic
UX 39,comic
UX 3,comic
UX 40/2,comic
UX 40,comic
UX 41/2,comic
UX 41,comic
UX 42/2,comic
UX 42,comic
UX 43,comic
UX 44/2,comic
UX 44,comic
UX 45/2,comic
UX 45,comic
UX 46/2,comic
UX 46,comic
UX 47,comic
UX 48,comic
UX 49/2,comic
UX 49,comic
UX 4,comic
UX 50/2,comic
UX 50,comic
UX 51/2,comic
UX 51,comic
UX 52/2,comic
UX 52,comic
UX 53/2,comic
UX 53,comic
UX 54/2,comic
UX 54,comic
UX 55/2,comic
UX 55,comic
UX 56/2,comic
UX 56,comic
UX 57,comic
UX 58,comic
UX 59,comic
UX 5,comic
UX 60,comic
UX 61,comic
UX 62,comic
UX 63,comic
UX 64,comic
UX 65,comic
UX 66,comic
UX 6,comic
UX 7,comic
UX 8,comic
UX 94,comic
UX '95,comic
UX 95,comic
UX 96,comic
UX 97,comic
UX 98,comic
UX '99,comic
UX 99,comic
UX 9,comic
UXA 7,comic
UX/FF '98,comic
V 1,comic
V 2,comic
V 3,comic
V 4,comic
V:ACS 1,comic
V:ACS 2,comic
V:ACS 3,comic
V:ACS 4,comic
VACUUM,hero
VAGABOND/PRISCILLA L,hero
VAGUE/,hero
VAKUME,hero
VAL 1,comic
VALERIA,hero
VALINOR,hero
VALKIN,hero
VALKYRIE II | MUTANT,hero
VALKYRIE IV,hero
VALTORR,hero
VAMP,hero
VANADIUM,hero
VANCE REBUS/,hero
"VANDERGILL, GEORGE",hero
V&andSW2 12,comic
V&andSW2 1,comic
V&andSW2 2,comic
V&and;SW2 3,comic
V&and;SW2 5,comic
V&andSW 3,comic
"VANE, ROGER",hero
VANESSA,hero
VANGUARD/NICOLAI KRY,hero
"VAN HELSING, RACHEL",hero
VANISHER,hero
VANIUM,hero
"VANKIN, JONATHAN",hero
"VAN NUYS, PROF. RODE",hero
VAPOR,hero
VARGAS,hero
VARUA/MIRA,hero
VASHTI,hero
"VAUGHAN, GAYLE",hero
"VAUGHAN, MRS.",hero
VAVELLA,hero
"VAZHIN, ALEXEI MIKHA",hero
"VAZIR, DR.",hero
VECTOR,hero
VEDA,hero
VEEG,hero
"VEGA, ROBIN",hero
VEGA-SUPERIOR,hero
VEIL,hero
VENDETTA | MUTANT X-,hero
VENOM/EDDIE BROCK,hero
VENOMM,hero
VENUS 10,comic
VENUS 11,comic
VENUS 12,comic
VENUS 13,comic
VENUS 14,comic
VENUS 15,comic
VENUS 16,comic
VENUS 17,comic
VENUS 18,comic
VENUS 19,comic
VENUS 1,comic
VENUS 2,comic
VENUS 3,comic
VENUS 4,comic
VENUS 5,comic
VENUS 6,comic
VENUS 7,comic
VENUS 8,comic
VENUS 9,comic
VENUS/APHRODITE/VICT,hero
VENUS II,hero
VERITUS,hero
"VERMICELLI, GIANNI",hero
VERMIN/EDWARD WHELAN,hero
VERMIN II,hero
"VERMIN, LADY",hero
"VERPOORTEN, JOHN",hero
"VERSCHLAGEN, FRAU",hero
VERTIGO,hero
VERTIGO II,hero
VESPER,hero
VESSEL,hero
VESTA,hero
V:F 1,comic
V:F 2,comic
V:F 3,comic
VIBRANIA/SHARA,hero
VIBRATO/,hero
VIBRAVORE,hero
VIBRAXAS/N'KANO,hero
VIBRO/DR. FRANCIS VI,hero
VICTORIUS/PROF. VICT,hero
VIDAR,hero
VIENNA,hero
"VIENNEAU, JACQUES",hero
VIGILANT/PSTUN-RAGE,hero
VIGIL,hero
VILIVEN,hero
"VILLA-LOBOS, GETULIO",hero
"VINCENT, DANNY",hero
VINCENTE/,hero
VINDALOO/,hero
VINDICATOR II DOPPEL,hero
VINDIKTOR/,hero
"VINYL, MILO",hero
VIOLENCE/,hero
VIPER II,hero
VIPER/JORDON DIXON,hero
VIRAGO,hero
VIRA,hero
VIRAKO,hero
VIRGO/ELAINE MCLAUGH,hero
VIRGO II,hero
VIRTUAL REALITY,hero
VISALIA,hero
VISARA,hero
VISE/,hero
VISION DOPPELGANGER,hero
VISION,hero
VITCHEN,hero
VIVISECTOR/MYLES ALF,hero
VIXEN,hero
VIZIER,hero
VOGEL,hero
"VOGE, TULLAMORE",hero
"VOGHT, AMELIA",hero
VOICE,hero
VOID-EATER,hero
VOID,hero
VOLCANA ASH,hero
VOLCANA/MARSHA ROSEN,hero
VOLGA BELLE/,hero
VOLKHVY,hero
VOLK/ILYA DUBROMOVIT,hero
VOLLA,hero
VOLSTAGG,hero
VOLSTAGG | MUTANT X-,hero
VOLX,hero
"VON DOOM, CYNTHIA",hero
"VON FRANKENSTEIN, BA",hero
"VON RICHTOFEN, LT. M",hero
"VON STRUCKER, WERNER",hero
"VON VOLTZMANN, FRITZ",hero
"VONYA, DR. ANATOLY",hero
VOR/TEX,hero
VORZEN,hero
VOSTOK,hero
V:OT 1,comic
V:OT 2,comic
V:OT 3,comic
VOYAGER,hero
"VRIES, KALI",hero
VSS 1/2,comic
VSS 1,comic
V&SW 1,comic
V&SW2 10,comic
V&SW2 11,comic
V&SW2 12,comic
V&SW2 1,comic
V&SW2 2,comic
V&SW2 3,comic
V&SW2 4,comic
V&SW2 5,comic
V&SW2 6,comic
V&SW2 7,comic
V&SW2 8,comic
V&SW2 9,comic
V&SW 2,comic
V&SW 3,comic
V&SW 4,comic
V&SW 6,comic
VT 10/3,comic
VT 10/5,comic
VT 10,comic
VT 11,comic
VT 1,comic
VT 2/4,comic
VT 2,comic
VT 3/5,comic
VT 3,comic
VT 4,comic
VT 5,comic
VT 6,comic
VT 7,comic
VT 8/4,comic
VT 8,comic
VT 9/5,comic
VT 9,comic
VULCAN/,hero
VULTURE/ADRIAN TOOME,hero
VULTURE II/BLACKIE D,hero
VULTURE III/DR. CLIF,hero
VYREK,hero
VYRRA,comic
W '00,comic
W 1,comic
W2 100,comic
W2 101,comic
W2 102,comic
W2 104,comic
W2 105,comic
W2 10,comic
W2 115,comic
W2 116,comic
W2 117,comic
W2 118,comic
W2 119,comic
W2 11,comic
W2 120,comic
W2 121,comic
W2 122,comic
W2 123,comic
W2 124,comic
W2 125,comic
W2 126,comic
W2 127,comic
W2 128,comic
W2 129,comic
W2 12,comic
W2 130,comic
W2 131,comic
W2 132,comic
W2 133,comic
W2 134,comic
W2 135,comic
W2 136,comic
W2 137,comic
W2 138,comic
W2 139,comic
W2 13,comic
W2 140,comic
W2 141,comic
W2 142,comic
W2 143/2,comic
W2 143,comic
W2 144,comic
W2 145,comic
W2 146,comic
W2 147,comic
W2 148,comic
W2 149,comic
W2 14,comic
W2 150,comic
W2 151,comic
W2 152,comic
W2 153,comic
W2 154,comic
W2 155,comic
W2 156,comic
W2 157,comic
W2 158,comic
W2 159,comic
W2 15,comic
W2 160,comic
W2 161,comic
W2 162,comic
W2 163,comic
W2 164,comic
W2 165,comic
W2 16,comic
W2 17,comic
W2 18,comic
W2 19,comic
W2 -1,comic
W2 1,comic
W2 20,comic
W2 21,comic
W2 22,comic
W2 23,comic
W2 24,comic
W2 25,comic
W2 26,comic
W2 27,comic
W2 28,comic
W2 29,comic
W2 2,comic
W2 30,comic
W2 31,comic
W2 32,comic
W2 33,comic
W2 34,comic
W2 35,comic
W2 36,comic
W2 37,comic
W2 38,comic
W2 39,comic
W2 3,comic
W2 40,comic
W2 41,comic
W2 42,comic
W2 43,comic
W2 44,comic
W2 45,comic
W2 46,comic
W2 47,comic
W2 48,comic
W2 49,comic
W2 4,comic
W2 50,comic
W2 51,comic
W2 52,comic
W2 53,comic
W2 54,comic
W2 55,comic
W2 56,comic
W2 57,comic
W2 58,comic
W2 59,comic
W2 5,comic
W2 60,comic
W2 61,comic
W2 62,comic
W2 63,comic
W2 64,comic
W2 65,comic
W2 68,comic
W2 69,comic
W2 6,comic
W2 72,comic
W2 76,comic
W2 7,comic
W2 82,comic
W2 83,comic
W2 84,comic
W2 85,comic
W2 86,comic
W2 87,comic
W2 88,comic
W2 89,comic
W2 8,comic
W2 90,comic
W2 91,comic
W2 92,comic
W2 93,comic
W2 94,comic
W2 95,comic
W2 96,comic
W2 '97,comic
W2 97,comic
W2 98,comic
W2 99,comic
W2 9,comic
W 2,comic
W 3,comic
W 4,comic
W '99/2,comic
"WADE, AGENT JOE",hero
"WAGNER, ERNIE WHACK",hero
"WALDERS, BEATRICE",hero
WALDO,hero
WALKABOUT,hero
WALKER,hero
"WALKER, JILL",hero
"WALKER, MICKEY",hero
"WALKER, SHERIFF CHAN",hero
"WALKER, TESS",hero
WALL/,hero
WALLOP/WALTER DESTIN,hero
WALRUS,hero
WALRUSS,hero
"WALSH, CAPT. ALEXAND",hero
"WALSH, LYNN",hero
"WALTERS, BILLY",hero
"WALTERS, CHAP",hero
"WALTERS, SHERIFF MOR",hero
WANDERER,hero
"WANG, LI",hero
"WANG, VICTORIA VICKY",hero
WAR/ABRAHAM LINCOLN,hero
WARBOW/,hero
"WARD, SEN. STEWART",hero
WARFARE/,hero
WARFIST,hero
WARGOD/MORA HAGER,hero
WARHAWK II,hero
WARHAWK III/TOM NAKA,hero
WARHEAD/GREGORY SLIV,hero
"WARKOVSKY, SEN.",hero
WARLOCK II/ADAM WARL,hero
WARLOCK III,hero
WARLORD,hero
WARM 10,comic
WARM 11,comic
WARM 12,comic
WARM 13,comic
WARM 14,comic
WARM 15/2,comic
WARM 15,comic
WARM 16,comic
WARM 17,comic
WARM 18,comic
WARM 19,comic
WARM 1,comic
WARM 20,comic
WARM 21,comic
WARM 22,comic
WARM 2,comic
WARM 3,comic
WARM 4,comic
WARM 5,comic
WARM 6,comic
WARM 7,comic
WARM 8,comic
WARM 9,comic
WAR MACHINE II/PARNE,hero
WARP SAVANT,hero
WARPY,hero
"WARREN, MR.",hero
WARR,hero
WARRIOR WOMAN/JULIA,hero
WARSTAR,hero
WARTON/WARBECK,hero
WAR TOY/ALKHEMA,hero
WASP/JANET VAN DYNE,hero
"WATANABE, EMMALINE B",hero
"WATANABE, YUJI",hero
WATCHDOG,hero
WATCHFIRE/,hero
WATCHLORD/,hero
"WATERS, SETH",hero
WATER WITCH/,hero
WATER WIZARD/PETE,hero
"WATKINS, MELODY",hero
"WATKINS, STEVIE",hero
WATOOMB,hero
"WATSON, ANNA",hero
"WATSON, KEVIN",hero
"WATSON, KRISTY",hero
"WATSON, MADELINE",hero
"WATSON-PARKER, MARY",hero
"WATSON, PHILIP",hero
"WATSON, TOMMY",hero
WATTS,hero
WAXWORK,hero
WAYFINDER,hero
WAYOPEX,hero
W:BC,comic
